TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionSpan,Outlier_Attempts,AgeGroup,Target
207.2,Debit,Columbus,Online,60.0,Engineer,133.0,1.0,8092.9400000000005,307.0,0,51-60,0
136.82,Debit,Chicago,Branch,31.0,Engineer,14.0,1.0,6229.13,436.00000000000006,0,31-40,1
624.0,Debit,Houston,Branch,26.0,Engineer,132.0,1.0,4976.18,626.0,1,18-30,3
10.15,Debit,Austin,ATM,59.0,Doctor,58.00000000000001,1.0,7155.04,619.0,1,51-60,1
26.3,Debit,Virginia Beach,ATM,32.0,Doctor,33.0,1.0,7473.73,327.0,0,31-40,1
319.5,Credit,Virginia Beach,Branch,29.0,Engineer,69.00000000000001,1.0,2366.3,513.0,0,18-30,1
182.42,Debit,Kansas City,Branch,51.0,Retired,137.0,1.0,3051.29,592.0,0,51-60,0
716.62,Debit,Atlanta,ATM,44.0,Doctor,241.0,1.0,6987.4,573.0,0,41-50,2
222.96,Credit,Fresno,ATM,65.0,Doctor,150.0,1.0,7370.41,591.0,0,60+,0
79.77,Debit,San Francisco,ATM,68.0,Retired,167.0,1.0,5010.31,650.0,0,60+,0
431.08,Debit,Albuquerque,Branch,65.0,Retired,25.000000000000004,1.0,6760.22,475.0,0,60+,1
592.24,Debit,Tucson,ATM,52.0,Doctor,140.0,1.0,9817.05,384.0,0,51-60,3
200.19,Credit,San Antonio,Branch,52.0,Retired,107.99999999999999,1.0,4389.96,474.0,0,51-60,0
297.5,Credit,Kansas City,Branch,73.0,Retired,80.0,1.0,6768.14,587.0,0,60+,1
345.86,,Omaha,ATM,51.0,Retired,145.0,1.0,1504.64,349.0,0,51-60,0
343.88,Debit,Nashville,Online,63.0,Retired,97.0,1.0,6486.18,328.0,0,60+,3
16.52,Credit,Boston,Online,25.0,Student,135.0,1.0,835.5299999999999,669.0,0,18-30,0
162.1,Debit,Milwaukee,Branch,41.0,Engineer,151.0,1.0,8576.65,333.0,0,41-50,0
36.12,Debit,Houston,Online,22.0,Student,234.0,1.0,1593.03,340.0,0,18-30,2
354.91,Debit,Boston,ATM,74.0,Retired,191.0,1.0,3872.5500000000006,321.0,0,60+,0
38.41,Debit,Denver,ATM,40.0,Doctor,117.0,1.0,9129.68,572.0,0,31-40,0
53.52,Debit,San Diego,Branch,49.0,Engineer,55.0,1.0,2227.49,583.0,0,41-50,1
498.59,Debit,Philadelphia,Online,65.0,Retired,138.0,1.0,2619.46,377.0,0,60+,3
13.3,Debit,San Antonio,ATM,23.0,Student,63.0,1.0,213.0,516.0,0,18-30,1
189.65,Debit,Charlotte,ATM,21.0,Student,60.00000000000001,1.0,8457.09,405.0,0,18-30,1
255.32,Debit,Baltimore,ATM,80.0,Retired,26.999999999999996,1.0,6290.62,417.0,0,60+,1
230.51,Credit,Memphis,Branch,51.0,Engineer,56.0,1.0,9522.37,625.0,0,51-60,1
237.74,Debit,Tucson,ATM,61.0,Doctor,151.99999999999997,1.0,11795.12,510.0,0,60+,0
512.76,Debit,Fresno,ATM,52.0,Doctor,26.0,1.0,5121.36,572.0,0,51-60,1
151.37,Debit,Baltimore,ATM,54.0,Engineer,53.00000000000001,1.0,8356.08,580.0,0,51-60,1
85.01,Credit,Portland,ATM,25.0,Student,157.0,1.0,1299.4,650.0,0,18-30,0
444.47,Debit,San Jose,Online,57.0,Retired,61.00000000000001,1.0,6062.94,657.0,0,51-60,1
879.25,Credit,Memphis,Online,24.0,Student,137.0,1.0,125.84999999999998,362.0,1,18-30,3
55.98,Credit,Kansas City,Branch,24.0,Student,87.0,1.0,7047.04,405.0,0,18-30,1
54.91,Credit,Columbus,ATM,41.0,Engineer,275.0,1.0,7927.2699999999995,629.0,0,41-50,2
211.36,Debit,Austin,Online,20.0,Student,139.0,1.0,1889.7799999999997,384.0,0,18-30,0
393.74,Debit,Charlotte,Online,26.0,Student,90.0,1.0,1769.06,335.0,0,18-30,3
58.94,Debit,Miami,Online,30.0,Engineer,26.0,1.0,4575.98,485.0,0,18-30,1
515.57,Debit,Columbus,ATM,27.0,Engineer,56.0,1.0,9269.67,671.0,0,18-30,3
332.15,Debit,Dallas,ATM,59.0,Doctor,105.0,1.0,9749.46,384.0,0,51-60,3
177.94,Debit,Milwaukee,Online,19.0,Student,173.0,1.0,123.23999999999998,404.0,0,18-30,0
68.68,Debit,Sacramento,,49.0,Engineer,141.0,1.0,4718.51,412.00000000000006,0,41-50,0
211.36,Debit,Portland,Online,20.0,Student,84.00000000000001,1.0,1171.98,328.0,0,18-30,1
240.03,Debit,Atlanta,Online,33.0,Engineer,30.999999999999996,1.0,7807.73,615.0,0,31-40,1
168.34,Debit,Phoenix,ATM,64.0,Retired,240.0,1.0,7483.01,495.0,0,60+,2
474.77,Debit,Boston,Online,46.0,Engineer,284.0,1.0,8494.53,394.0,0,41-50,2
451.7,Debit,Chicago,Online,29.0,Engineer,103.0,1.0,8994.67,613.0,0,18-30,3
243.84999999999997,Debit,Omaha,Branch,39.0,Engineer,43.0,1.0,4576.78,319.0,0,31-40,1
5.76,Debit,Houston,Branch,38.0,,164.0,1.0,5859.79,432.99999999999994,0,31-40,0
435.08,Debit,San Francisco,Online,55.0,Engineer,78.0,1.0,2103.41,468.0,0,51-60,3
127.78,Debit,Miami,ATM,20.0,Student,170.0,1.0,1046.66,558.0,0,18-30,0
23.14,Credit,Mesa,Online,47.0,Doctor,93.0,1.0,10536.54,354.0,0,41-50,1
545.87,Debit,Miami,Branch,27.0,Engineer,41.0,1.0,4860.01,671.0,0,18-30,1
21.21,Debit,Nashville,Online,55.0,Engineer,37.0,1.0,9575.42,335.0,0,51-60,1
423.53,Credit,Kansas City,Branch,50.0,Doctor,81.0,1.0,5453.4,451.0,0,41-50,3
142.1,Credit,San Francisco,Online,18.0,,109.0,1.0,1545.64,514.0,0,<18,0
211.36,Debit,New York,ATM,58.0,Engineer,112.0,1.0,7272.01,363.0,0,51-60,0
114.15,Debit,Atlanta,ATM,19.0,Student,52.00000000000001,1.0,1612.4,621.0,0,18-30,1
275.98,Credit,Washington,Online,72.0,Retired,67.0,1.0,6151.05,324.0,0,60+,1
590.68,Debit,Washington,Branch,27.0,Student,22.999999999999996,1.0,852.1999999999999,405.0,0,18-30,1
152.42,Debit,San Jose,ATM,42.0,Doctor,176.0,1.0,9141.79,377.0,0,41-50,0
395.77,Credit,El Paso,Branch,43.0,Doctor,118.0,1.0,6425.99,615.0,0,41-50,3
615.16,Debit,Boston,Online,26.0,Student,140.0,1.0,214.61,636.0,0,18-30,3
207.82,Credit,Las Vegas,Online,19.0,Student,30.0,1.0,229.02,614.0,0,18-30,1
220.52,Debit,Seattle,ATM,57.0,Retired,151.99999999999997,1.0,1793.09,515.0,0,51-60,0
281.47,Debit,Philadelphia,ATM,34.0,Engineer,142.0,1.0,4437.48,443.0,0,31-40,0
57.91,Credit,Sacramento,Branch,58.0,Engineer,97.0,1.0,3641.06,341.0,0,51-60,1
30.48,Credit,Seattle,Branch,32.0,Doctor,78.0,1.0,11481.85,335.0,0,31-40,1
211.36,Debit,Austin,Branch,65.0,Retired,180.0,1.0,7567.17,417.0,0,60+,0
453.09,Debit,San Jose,Branch,48.0,Doctor,97.0,1.0,9674.230000000001,517.0,0,41-50,3
424.47,Debit,Oklahoma City,Online,22.0,Student,116.00000000000001,1.0,5491.55,615.0,0,18-30,3
228.4,Debit,Omaha,ATM,67.0,Doctor,116.00000000000001,1.0,9598.43,668.0,0,60+,0
67.17,Debit,Seattle,Online,63.0,Doctor,48.0,1.0,14410.44,489.0,0,60+,1
284.89,Debit,Atlanta,Online,53.0,Doctor,115.0,1.0,9738.6,321.0,0,51-60,0
118.69,Debit,Omaha,Online,33.0,Doctor,296.0,1.0,749.3399999999999,629.0,0,31-40,2
221.33,Debit,Louisville,ATM,27.0,Student,276.0,1.0,1185.43,382.0,0,18-30,2
252.31,Credit,Seattle,ATM,26.0,Student,172.0,1.0,1584.6,585.0,0,18-30,0
58.85,Credit,Milwaukee,Online,71.0,Retired,115.0,1.0,1789.8,538.0,0,60+,0
194.68,Debit,Memphis,Online,32.0,Doctor,165.0,1.0,14494.18,485.0,0,31-40,0
433.53,Debit,Philadelphia,Branch,38.0,Doctor,231.0,1.0,6368.32,381.0,0,31-40,2
178.26,Debit,Oklahoma City,ATM,59.0,Retired,59.00000000000001,1.0,1137.13,384.0,0,51-60,1
207.65,Debit,San Francisco,Online,34.0,Engineer,98.0,1.0,5143.8,419.0,1,31-40,1
237.0,Debit,Tucson,Online,49.0,Doctor,115.0,1.0,14021.4,632.0,0,41-50,0
211.36,Debit,New York,Online,28.0,Student,114.0,1.0,5946.45,314.0,0,18-30,0
347.63,Credit,Chicago,Online,25.0,Student,272.0,1.0,1400.04,326.0,0,18-30,2
517.68,Debit,Omaha,ATM,31.0,Doctor,24.0,1.0,11305.81,578.0,0,31-40,1
36.25,Debit,Tucson,Branch,52.0,Doctor,75.99999999999999,1.0,193.06,342.0,0,51-60,1
46.53,Debit,San Francisco,ATM,42.0,Engineer,34.0,1.0,4468.12,499.99999999999994,0,41-50,1
207.47,Debit,Miami,ATM,53.0,Doctor,12.0,1.0,1688.9,398.0,0,51-60,1
199.7,Debit,Indianapolis,ATM,43.0,Engineer,285.0,1.0,7574.449999999999,580.0,0,41-50,2
307.89,Credit,Nashville,Online,62.0,Retired,90.0,1.0,2637.55,482.0,0,60+,1
403.63,Debit,Las Vegas,Branch,31.0,Engineer,167.0,1.0,3304.02,514.0,1,31-40,0
20.06,Debit,Memphis,ATM,27.0,Student,144.0,1.0,445.21,564.0,0,18-30,0
236.57,Debit,Sacramento,ATM,79.0,Retired,112.0,1.0,3488.77,429.0,0,60+,0
0.32,Debit,Boston,ATM,39.0,Engineer,136.0,1.0,7158.58,457.00000000000006,0,31-40,0
14.28,Debit,Phoenix,ATM,23.0,Student,81.0,1.0,1597.51,415.00000000000006,0,18-30,1
232.35,Credit,Atlanta,Branch,33.0,Engineer,153.0,1.0,4186.25,541.0,0,31-40,0
317.53,Debit,Miami,Online,44.0,Engineer,104.0,1.0,6237.68,618.0,0,41-50,3
74.67,Debit,Indianapolis,ATM,43.0,Engineer,283.0,1.0,3449.35,538.0,0,41-50,2
65.01,Credit,Austin,Online,29.0,Doctor,67.0,1.0,10235.19,376.0,0,18-30,1
0.45,Debit,Kansas City,Branch,34.0,Engineer,172.0,1.0,8670.23,466.0,0,31-40,0
364.13,Debit,Fort Worth,ATM,63.0,Doctor,61.00000000000001,1.0,8198.0,639.0,0,60+,1
340.13,Debit,Mesa,Branch,24.0,,32.0,1.0,1149.74,636.0,1,18-30,1
15.810000000000002,Debit,Oklahoma City,Branch,69.0,Doctor,11.0,1.0,8384.85,612.0,1,60+,1
222.66,Debit,Detroit,Online,39.0,Doctor,88.0,1.0,14466.38,494.0,0,31-40,1
638.24,Debit,Phoenix,Branch,48.0,Engineer,64.0,1.0,5695.78,605.0,0,41-50,3
241.21,Debit,Omaha,ATM,31.0,Engineer,107.99999999999999,1.0,1220.86,405.0,0,31-40,0
171.16,Debit,New York,Online,51.0,Retired,42.00000000000001,1.0,6126.5,402.0,0,51-60,1
211.36,Debit,Raleigh,Branch,29.0,Engineer,118.0,1.0,2861.65,564.0,0,18-30,0
37.65,Credit,San Jose,Online,27.0,Student,109.0,1.0,411.78,405.0,0,18-30,0
25.77,Debit,Memphis,Online,68.0,Retired,18.0,1.0,4331.54,398.0,0,60+,1
789.8,Debit,Jacksonville,ATM,40.0,Doctor,94.0,1.0,13948.09,482.0,0,31-40,3
308.85,Credit,Los Angeles,,20.0,Student,33.0,1.0,333.19,340.0,1,18-30,1
211.36,Debit,Miami,ATM,27.0,Student,20.0,1.0,1189.03,408.0,0,18-30,1
806.97,Debit,Seattle,Online,25.0,Student,11.0,1.0,102.2,607.0,0,18-30,3
364.81,Debit,Charlotte,Online,25.0,Student,53.00000000000001,1.0,1145.23,485.0,0,18-30,1
490.82,Debit,Kansas City,ATM,26.0,Engineer,114.0,1.0,8704.27,521.0,0,18-30,3
211.36,Debit,Detroit,Branch,61.0,Doctor,125.0,1.0,6223.26,646.0,0,60+,0
311.28,Debit,Atlanta,Branch,49.0,Doctor,198.0,1.0,135.96,531.0,0,41-50,2
85.03,Debit,San Diego,ATM,51.0,Retired,48.0,1.0,4597.57,573.0,0,51-60,1
307.75,Debit,Detroit,Branch,64.0,Doctor,63.0,1.0,1061.58,571.0,0,60+,1
333.67,Debit,Fort Worth,Online,36.0,Engineer,68.00000000000001,1.0,9238.08,486.0,0,31-40,1
589.89,Debit,Jacksonville,Branch,56.0,Engineer,213.0,1.0,9404.63,380.0,1,51-60,2
372.08,Debit,Houston,Branch,66.0,Doctor,63.0,1.0,13330.74,608.0,0,60+,1
502.9,Credit,Fresno,Online,26.0,Student,141.0,1.0,341.24,412.00000000000006,0,18-30,3
103.81,Debit,Oklahoma City,ATM,36.0,Doctor,34.0,1.0,7044.63,403.0,0,31-40,1
69.43,Debit,Las Vegas,ATM,30.0,Engineer,162.0,1.0,9281.85,636.0,0,18-30,0
110.4,Credit,San Diego,ATM,56.0,Doctor,61.99999999999999,1.0,8639.36,408.99999999999994,0,51-60,1
275.65,Credit,Atlanta,Branch,28.0,Engineer,14.0,1.0,4957.57,485.0,0,18-30,1
336.01,Debit,Colorado Springs,Online,63.0,Doctor,121.0,1.0,9674.230000000001,360.0,1,60+,0
251.8,Debit,Mesa,ATM,62.0,Doctor,102.0,1.0,11796.66,580.0,0,60+,0
334.07,Debit,New York,Branch,59.0,Engineer,200.00000000000003,1.0,7306.79,450.0,0,51-60,2
52.44,Debit,Raleigh,Online,27.0,Student,87.0,1.0,3157.75,424.0,0,18-30,1
211.36,Debit,San Diego,ATM,25.0,Student,39.0,1.0,1941.8,426.0,0,18-30,1
141.37,Debit,Denver,Online,46.0,Engineer,77.0,1.0,1019.7699999999999,471.0,0,41-50,1
211.7,Credit,Chicago,Online,50.0,Doctor,205.0,1.0,12272.78,356.0,0,41-50,2
61.39999999999999,Debit,San Jose,Branch,41.0,Engineer,20.0,1.0,7892.87,643.0,1,41-50,1
308.23,Debit,Las Vegas,ATM,60.0,Retired,22.999999999999996,1.0,4150.63,566.0,0,51-60,1
111.41,Debit,Chicago,Branch,21.0,Student,181.0,1.0,1204.11,312.0,0,18-30,0
675.49,Debit,Charlotte,ATM,61.0,Retired,159.0,1.0,1892.9999999999998,599.0,0,60+,3
29.72,Debit,San Antonio,ATM,26.0,Student,37.99999999999999,1.0,1059.62,485.0,0,18-30,1
301.73,Debit,Tucson,Online,67.0,Doctor,163.0,1.0,990.7399999999999,485.0,0,60+,0
294.61,Debit,Omaha,Branch,60.0,Retired,74.0,1.0,7375.59,402.0,0,51-60,1
106.43,Credit,Phoenix,ATM,52.0,Engineer,164.0,1.0,9403.12,566.0,0,51-60,0
381.52,Debit,Seattle,Online,36.0,Doctor,79.0,1.0,5798.92,349.0,0,31-40,3
211.36,Credit,Houston,Online,25.0,Student,71.0,1.0,1498.93,599.0,0,18-30,1
5.66,Debit,Fresno,Branch,40.0,Engineer,33.0,1.0,5434.64,335.0,0,31-40,1
209.09,Debit,Virginia Beach,ATM,48.0,Doctor,203.0,1.0,9100.81,362.0,0,41-50,2
521.81,Debit,Virginia Beach,ATM,47.0,Engineer,34.0,1.0,4750.96,353.0,0,41-50,1
588.36,Debit,Charlotte,Online,33.0,Engineer,134.0,1.0,8434.99,664.0,0,31-40,3
146.67,Debit,Albuquerque,Online,20.0,Student,273.0,1.0,1569.75,369.00000000000006,0,18-30,2
176.52,Credit,San Diego,Online,73.0,Retired,94.0,1.0,7132.08,600.0,1,60+,1
57.34,Debit,Atlanta,Online,27.0,Student,81.0,1.0,1100.64,377.0,0,18-30,1
294.77,Debit,Philadelphia,Online,77.0,Retired,101.0,1.0,2272.17,390.00000000000006,0,60+,3
881.32,,El Paso,Online,31.0,Engineer,59.00000000000001,1.0,2287.93,430.0,0,31-40,3
162.59,Debit,Indianapolis,Branch,64.0,Retired,18.999999999999996,1.0,7104.83,620.0,0,60+,1
56.15,Debit,Nashville,Branch,31.0,Doctor,77.0,1.0,13265.92,311.0,0,31-40,1
524.55,Debit,El Paso,ATM,39.0,Doctor,175.0,1.0,8292.75,410.99999999999994,0,31-40,0
535.4,Debit,San Diego,Branch,23.0,Student,110.0,1.0,651.8399999999999,541.0,0,18-30,3
56.84,Debit,Raleigh,ATM,45.0,Engineer,185.0,1.0,7977.78,447.0,0,41-50,0
135.94,Debit,Houston,Branch,71.0,Retired,258.0,1.0,4710.21,655.0,0,60+,2
47.1,Credit,Washington,Branch,42.0,Doctor,178.0,1.0,6308.07,489.0,0,41-50,0
124.05,Credit,Albuquerque,Branch,61.0,Doctor,220.0,1.0,7009.54,375.0,0,60+,2
802.89,Debit,Chicago,ATM,19.0,Student,175.0,1.0,1973.63,432.99999999999994,0,18-30,3
193.16,Debit,Charlotte,ATM,64.0,Retired,109.0,1.0,2304.56,577.0,0,60+,0
541.52,Credit,Indianapolis,Branch,48.0,Engineer,161.0,1.0,6087.24,494.0,0,41-50,0
20.17,Debit,San Antonio,ATM,77.0,Retired,86.0,1.0,3869.3699999999994,671.0,0,60+,1
35.98,Credit,Nashville,Branch,40.0,Doctor,133.0,1.0,11147.34,444.0,0,31-40,0
273.24,Debit,Fresno,Branch,51.0,Retired,173.0,1.0,2202.21,327.0,0,51-60,0
663.45,Debit,Albuquerque,ATM,67.0,Retired,147.0,1.0,5897.29,327.0,0,60+,3
343.86,Debit,Charlotte,Branch,57.0,Engineer,70.0,1.0,3278.65,629.0,0,51-60,1
69.38,Debit,Detroit,Branch,69.0,Doctor,280.0,1.0,12072.11,662.0,1,60+,2
75.43,Debit,Fresno,ATM,77.0,Retired,266.0,1.0,1441.86,447.0,0,60+,2
414.64,,Mesa,Branch,32.0,Doctor,74.0,1.0,7253.22,580.0,0,31-40,3
86.79,Debit,Fort Worth,Branch,33.0,Doctor,166.0,1.0,8795.37,650.0,0,31-40,0
211.36,Debit,Omaha,ATM,34.0,Engineer,36.0,1.0,2636.32,608.0,0,31-40,1
14.1,Debit,Louisville,Branch,45.0,Engineer,73.0,1.0,6949.21,314.0,0,41-50,1
63.330000000000005,Credit,Louisville,Branch,23.0,Student,123.99999999999999,1.0,792.33,313.0,0,18-30,0
606.27,Debit,Louisville,Branch,29.0,Doctor,42.00000000000001,1.0,9668.78,499.99999999999994,0,18-30,3
4.47,Debit,Baltimore,Branch,27.0,Student,132.0,1.0,1381.75,447.0,0,18-30,0
289.01,Debit,Miami,Online,66.0,Retired,96.0,1.0,4226.26,432.99999999999994,0,60+,1
338.69,Debit,Virginia Beach,Branch,18.0,Student,169.0,1.0,1137.89,377.0,0,<18,0
97.73,Debit,Sacramento,Branch,69.0,Doctor,156.0,1.0,7885.209999999999,524.0,0,60+,0
211.36,Debit,Albuquerque,ATM,20.0,Student,112.0,1.0,9427.06,384.0,0,18-30,0
27.61,Credit,Fort Worth,ATM,54.0,Retired,26.0,1.0,3679.64,604.0,0,51-60,1
284.17,Debit,Memphis,ATM,51.0,Retired,189.0,1.0,3479.56,529.0,0,51-60,0
76.21,Debit,Los Angeles,Branch,22.0,Student,69.00000000000001,1.0,664.9299999999998,663.0,0,18-30,1
584.51,Debit,Denver,ATM,74.0,Retired,75.99999999999999,1.0,3254.56,436.00000000000006,0,60+,3
432.18,Debit,Las Vegas,Branch,18.0,Student,162.0,1.0,678.8299999999999,534.0,0,<18,0
134.55,Debit,San Jose,Online,59.0,Doctor,165.0,1.0,14852.42,391.00000000000006,0,51-60,0
61.66,Debit,Sacramento,ATM,26.0,Student,86.0,1.0,5705.4,632.0,0,18-30,1
12.35,Debit,Fresno,Branch,25.0,Student,22.0,1.0,1846.85,636.0,0,18-30,1
213.25,Debit,San Francisco,Branch,25.0,Student,63.0,1.0,677.7899999999998,619.0,0,18-30,1
34.93,Debit,Columbus,Branch,31.0,Engineer,72.0,1.0,2810.37,384.0,0,31-40,1
211.36,Debit,Miami,Branch,67.0,Doctor,112.0,1.0,10631.43,663.0,0,60+,0
335.68,Debit,Tucson,Online,24.0,Student,142.0,1.0,1188.95,363.0,0,18-30,0
423.96,Debit,San Diego,ATM,43.0,Doctor,75.0,1.0,8374.38,643.0,0,41-50,3
361.38,Credit,Milwaukee,Online,72.0,Retired,71.0,1.0,4972.92,612.0,1,60+,1
220.82,Debit,Louisville,Branch,42.0,Engineer,30.999999999999996,1.0,4298.13,310.0,0,41-50,1
717.36,Credit,,Online,22.0,Student,138.0,1.0,514.88,671.0,0,18-30,3
406.12,Debit,Houston,ATM,42.0,Doctor,106.0,1.0,10501.53,458.00000000000006,0,41-50,3
427.83,Debit,Phoenix,ATM,47.0,Engineer,29.000000000000004,1.0,3293.06,543.0,0,41-50,1
416.62,Credit,Baltimore,Online,26.0,Student,67.0,1.0,9700.9,608.0,0,18-30,1
21.9,Debit,Phoenix,ATM,28.0,Student,30.0,1.0,1052.27,573.0,0,18-30,1
717.74,Credit,Sacramento,Online,42.0,Engineer,112.0,1.0,8375.16,331.0,0,41-50,3
393.68,Debit,San Diego,ATM,55.0,Doctor,141.0,1.0,10135.88,412.00000000000006,0,51-60,0
281.91,Debit,Denver,Branch,25.0,Student,269.0,1.0,225.53,661.0,0,18-30,2
239.85,Debit,Tucson,ATM,70.0,Retired,50.00000000000001,1.0,1477.63,647.0,0,60+,1
237.84,Debit,Nashville,Branch,26.0,Student,16.0,1.0,8932.39,408.0,0,18-30,1
459.29,Credit,Kansas City,Online,64.0,Retired,109.0,1.0,1006.12,647.0,0,60+,3
196.49,Debit,Oklahoma City,Branch,41.0,Engineer,65.0,1.0,7516.560000000001,317.0,0,41-50,1
21.23,Debit,Virginia Beach,ATM,23.0,Student,103.0,1.0,319.18,419.0,1,18-30,0
95.23,Debit,Denver,Online,20.0,Student,60.00000000000001,1.0,966.8799999999999,384.0,1,18-30,1
344.87,Debit,Houston,Branch,58.0,Retired,25.000000000000004,1.0,7447.44,432.99999999999994,0,51-60,1
129.62,Credit,San Jose,ATM,23.0,Student,123.99999999999999,1.0,620.28,486.0,0,18-30,0
16.53,Debit,Houston,ATM,21.0,Student,220.0,1.0,707.95,468.0,0,18-30,2
277.02,Credit,Denver,ATM,46.0,Doctor,227.0,1.0,8586.38,356.0,0,41-50,2
13.02,Debit,Charlotte,Branch,51.0,Doctor,42.00000000000001,1.0,6076.45,508.0,0,51-60,1
199.02,Debit,Memphis,ATM,22.0,Student,185.0,1.0,793.6299999999999,643.0,0,18-30,0
684.5,Debit,Fort Worth,Branch,29.0,Doctor,75.99999999999999,1.0,6258.63,461.0,0,18-30,3
211.36,Credit,Virginia Beach,Online,61.0,Doctor,61.00000000000001,1.0,10456.24,405.0,0,60+,1
45.92,Debit,Nashville,ATM,26.0,Student,22.999999999999996,1.0,544.56,503.00000000000006,0,18-30,1
761.73,Debit,Columbus,ATM,19.0,Student,26.999999999999996,1.0,151.28,419.0,0,18-30,3
331.38,Debit,Miami,ATM,42.0,Engineer,122.0,1.0,844.5499999999998,523.0,0,41-50,0
602.8,Debit,Baltimore,Branch,60.0,Retired,173.0,1.0,7417.69,594.0,0,51-60,0
64.12,Credit,Indianapolis,Branch,57.0,Doctor,222.0,1.0,1029.09,451.0,0,51-60,2
57.38,Debit,Kansas City,Online,28.0,Student,86.0,1.0,899.5199999999999,629.0,0,18-30,1
94.64,Credit,New York,ATM,28.0,Student,144.0,1.0,586.76,538.0,0,18-30,0
155.56,Credit,Austin,Branch,19.0,Student,64.0,1.0,129.79,559.0,0,18-30,1
301.39,Credit,Denver,Online,47.0,Doctor,104.0,1.0,10548.58,488.0,0,41-50,0
136.31,Debit,Nashville,Online,74.0,Retired,65.0,1.0,4384.95,370.00000000000006,0,60+,1
4.39,Debit,Philadelphia,ATM,26.0,Student,63.0,1.0,1429.61,510.0,0,18-30,1
429.25,Debit,Seattle,Online,29.0,Engineer,107.0,1.0,5019.68,510.0,0,18-30,3
138.54,Credit,Austin,Branch,60.0,Engineer,93.0,1.0,8274.77,670.0,0,51-60,1
33.03,Debit,Washington,Branch,21.0,Student,28.0,1.0,935.8800000000001,451.0,0,18-30,1
76.39,Debit,Sacramento,Online,30.0,Doctor,80.0,1.0,11584.32,615.0,0,18-30,1
25.32,Debit,Oklahoma City,ATM,19.0,Student,25.000000000000004,1.0,1642.34,607.0,0,18-30,1
330.91,Debit,Kansas City,ATM,36.0,Engineer,28.0,1.0,6481.35,608.0,0,31-40,1
153.55,Debit,Denver,Online,37.0,Doctor,16.0,1.0,5619.91,361.0,0,31-40,1
217.61,Debit,Omaha,Online,27.0,Student,120.0,1.0,1661.1,614.0,0,18-30,0
131.69,Credit,Denver,Branch,53.0,Engineer,59.00000000000001,1.0,2958.43,384.0,0,51-60,1
211.36,Debit,Raleigh,Online,60.0,Retired,84.00000000000001,1.0,3506.11,387.99999999999994,0,51-60,1
68.49,Debit,Nashville,Online,67.0,Retired,49.0,1.0,6683.31,375.0,0,60+,1
211.36,Debit,Colorado Springs,ATM,69.0,Retired,151.0,1.0,1619.16,515.0,0,60+,0
470.62,Debit,Tucson,Branch,57.0,Doctor,127.0,1.0,12470.62,615.0,0,51-60,3
385.35,Debit,Miami,Branch,38.0,Doctor,269.0,1.0,5184.13,397.0,0,31-40,2
74.72,Debit,Phoenix,Online,26.0,Student,132.0,1.0,165.75,467.0,0,18-30,0
352.03,Credit,Phoenix,Online,27.0,Student,219.0,1.0,4846.68,485.0,0,18-30,2
275.87,Debit,Seattle,ATM,25.0,Student,112.0,1.0,1697.58,432.99999999999994,0,18-30,0
90.94,Credit,Colorado Springs,ATM,63.0,Retired,56.0,1.0,3896.08,345.0,0,60+,1
206.25,Debit,Baltimore,ATM,74.0,Retired,56.0,1.0,3651.07,397.0,0,60+,1
116.76,Debit,Philadelphia,ATM,51.0,Engineer,212.0,1.0,4480.43,657.0,0,51-60,2
91.5,Debit,Omaha,ATM,47.0,Doctor,77.0,1.0,667.6599999999999,587.0,0,41-50,1
489.31000000000006,Debit,Louisville,Branch,43.0,Engineer,36.0,1.0,5595.22,580.0,0,41-50,1
211.36,Debit,San Antonio,Branch,18.0,Student,65.0,1.0,1588.31,405.0,0,<18,1
414.49,Credit,Phoenix,Online,58.0,Doctor,107.99999999999999,1.0,12709.58,629.0,0,51-60,3
315.13,Debit,Omaha,Branch,30.0,Engineer,143.0,1.0,6570.94,334.0,0,18-30,0
28.38,Debit,Tucson,Branch,45.0,Doctor,260.0,1.0,8892.62,397.0,0,41-50,2
456.05,Debit,Detroit,Branch,68.0,Doctor,20.0,1.0,11729.51,597.0,0,60+,1
277.22,Debit,Kansas City,Branch,35.0,Doctor,41.0,1.0,12104.51,444.0,0,31-40,1
54.84,Debit,Kansas City,Online,52.0,Retired,123.99999999999999,1.0,3495.51,545.0,0,51-60,0
29.92,Credit,Denver,Online,68.0,Doctor,63.0,1.0,7855.01,307.0,0,60+,1
133.06,Debit,Las Vegas,Online,35.0,Engineer,143.0,1.0,8843.44,639.0,0,31-40,0
332.06,Debit,Seattle,ATM,29.0,Doctor,221.0,1.0,11826.52,501.00000000000006,1,18-30,2
14.34,Credit,Memphis,Online,67.0,Retired,24.0,1.0,7932.509999999999,383.0,0,60+,1
468.32,Debit,Fresno,Online,69.0,Retired,151.99999999999997,1.0,4710.04,514.0,0,60+,0
582.17,Debit,Tucson,Branch,57.0,Engineer,135.0,1.0,5673.76,332.0,0,51-60,3
245.62,Debit,San Antonio,Branch,23.0,Student,127.0,1.0,1879.8200000000002,324.0,0,18-30,0
211.36,Credit,Baltimore,Online,43.0,Doctor,112.0,1.0,9018.33,341.0,0,41-50,0
